iquitos_persiann, 3.875S, 73.375W, precipitation_amount,
2009,6,25,41.69, 
2009,6,26,17.16, 
2009,6,27,6.47, 
2009,6,28,0, 
2009,6,29,0, 
2009,6,30,3.8, 
2009,7,1,0.92, 
2009,7,2,4.28, 
2009,7,3,16.46, 
2009,7,4,46.55, 
2009,7,5,12.09, 
2009,7,6,7.3, 
2009,7,7,3.59, 
2009,7,8,31.54, 
2009,7,9,8.21, 
2009,7,10,6.4, 
2009,7,11,0, 
2009,7,12,0, 
2009,7,13,15.45, 
2009,7,14,3.53, 
2009,7,15,5.89, 
2009,7,16,3.37, 
2009,7,17,3.42, 
2009,7,18,0, 
2009,7,19,19.61, 
2009,7,20,0, 
2009,7,21,0, 
2009,7,22,4.19, 
2009,7,23,29.87, 
2009,7,24,5.23, 
2009,7,25,9.53, 
2009,7,26,2.06, 
2009,7,27,0.89, 
2009,7,28,0, 
2009,7,29,0, 
2009,7,30,4.94, 
2009,7,31,0, 
2009,8,1,2.36, 
2009,8,2,0, 
2009,8,3,2.49, 
2009,8,4,2.43, 
2009,8,5,0.51, 
2009,8,6,0, 
2009,8,7,9.28, 
2009,8,8,5.07, 
2009,8,9,3.25, 
2009,8,10,14.69, 
2009,8,11,5.74, 
2009,8,12,0, 
2009,8,13,0, 
2009,8,14,0, 
2009,8,15,0.78, 
2009,8,16,0, 
2009,8,17,0, 
2009,8,18,15.7, 
2009,8,19,10.34, 
2009,8,20,0, 
2009,8,21,11.43, 
2009,8,22,31.72, 
2009,8,23,19.8, 
2009,8,24,6.84, 
2009,8,25,47.29, 
2009,8,26,14.83, 
2009,8,27,2.64, 
2009,8,28,12.87, 
2009,8,29,0, 
2009,8,30,2.87, 
2009,8,31,2.52, 
2009,9,1,7.87, 
2009,9,2,0, 
2009,9,3,0.79, 
2009,9,4,0.56, 
2009,9,5,0.97, 
2009,9,6,3.55, 
2009,9,7,0, 
2009,9,8,0, 
2009,9,9,13.28, 
2009,9,10,23.59, 
2009,9,11,2.8, 
2009,9,12,0.5, 
2009,9,13,0, 
2009,9,14,0, 
2009,9,15,10.92, 
2009,9,16,17.74, 
2009,9,17,3.71, 
2009,9,18,6.43, 
2009,9,19,11.3, 
2009,9,20,0.4, 
2009,9,21,28.18, 
2009,9,22,20.36, 
2009,9,23,0.66, 
2009,9,24,0, 
2009,9,25,21.2, 
2009,9,26,8.45, 
2009,9,27,2.11, 
2009,9,28,4.4, 
2009,9,29,0.94, 
2009,9,30,11.41, 
2009,10,1,0.86, 
2009,10,2,0, 
2009,10,3,3.13, 
2009,10,4,2.94, 
2009,10,5,1.3, 
2009,10,6,8.93, 
2009,10,7,2.4, 
2009,10,8,13.81, 
2009,10,9,3.93, 
2009,10,10,0, 
2009,10,11,1.42, 
2009,10,12,0, 
2009,10,13,0, 
2009,10,14,47.76, 
2009,10,15,0.55, 
2009,10,16,14.48, 
2009,10,17,12.15, 
2009,10,18,7.65, 
2009,10,19,0, 
2009,10,20,1.1, 
2009,10,21,27.38, 
2009,10,22,3.4, 
2009,10,23,10.31, 
2009,10,24,14.15, 
2009,10,25,9.15, 
2009,10,26,11.89, 
2009,10,27,7.68, 
2009,10,28,2.66, 
2009,10,29,15.27, 
2009,10,30,9.64, 
2009,10,31,0, 
2009,11,1,3.12, 
2009,11,2,7.42, 
2009,11,3,25.06, 
2009,11,4,16.32, 
2009,11,5,2.57, 
2009,11,6,4.04, 
2009,11,7,11.74, 
2009,11,8,23.58, 
2009,11,9,12.92, 
2009,11,10,2.53, 
2009,11,11,7.81, 
2009,11,12,17.07, 
2009,11,13,0.33, 
2009,11,14,0.84, 
2009,11,15,0, 
2009,11,16,1.14, 
2009,11,17,6.02, 
2009,11,18,12.11, 
2009,11,19,2.65, 
2009,11,20,3.09, 
2009,11,21,3.06, 
2009,11,22,10.1, 
2009,11,23,1.14, 
2009,11,24,19.4, 
2009,11,25,1.28, 
2009,11,26,1.67, 
2009,11,27,17.48, 
2009,11,28,17.16, 
2009,11,29,0, 
2009,11,30,16.46, 
2009,12,1,5.97, 
2009,12,2,17.72, 
2009,12,3,13.45, 
2009,12,4,25.56, 
2009,12,5,22.18, 
2009,12,6,0.74, 
2009,12,7,0, 
2009,12,8,10.68, 
2009,12,9,3.48, 
2009,12,10,2.64, 
2009,12,11,17.7, 
2009,12,12,31, 
2009,12,13,0, 
2009,12,14,15.71, 
2009,12,15,11.76, 
2009,12,16,17.03, 
2009,12,17,0, 
2009,12,18,10.67, 
2009,12,19,18, 
2009,12,20,28.05, 
2009,12,21,13.28, 
2009,12,22,16.1, 
2009,12,23,21.84, 
2009,12,24,1.75, 
2009,12,25,5.02, 
2009,12,26,44.25, 
2009,12,27,6.88, 
2009,12,28,4.24, 
2009,12,29,3.92, 
2009,12,30,2.69, 
2009,12,31,17.75, 
2010,1,1,0, 
2010,1,2,0, 
2010,1,3,0, 
2010,1,4,2.68, 
2010,1,5,0, 
2010,1,6,1.45, 
2010,1,7,6.58, 
2010,1,8,0, 
2010,1,9,0, 
2010,1,10,14.79, 
2010,1,11,10.17, 
2010,1,12,5.23, 
2010,1,13,3.66, 
2010,1,14,1.48, 
2010,1,15,1.4, 
2010,1,16,4.02, 
2010,1,17,0.9, 
2010,1,18,2.35, 
2010,1,19,8.34, 
2010,1,20,18.26, 
2010,1,21,27.87, 
2010,1,22,9.46, 
2010,1,23,6.16, 
2010,1,24,45.03, 
2010,1,25,23.39, 
2010,1,26,25.56, 
2010,1,27,2.1, 
2010,1,28,0.71, 
2010,1,29,18.94, 
2010,1,30,0, 
2010,1,31,0, 
2010,2,1,0, 
2010,2,2,0.63, 
2010,2,3,0, 
2010,2,4,28.25, 
2010,2,5,3.22, 
2010,2,6,36.4, 
2010,2,7,8.73, 
2010,2,8,1.02, 
2010,2,9,25.71, 
2010,2,10,0, 
2010,2,11,0, 
2010,2,12,0, 
2010,2,13,0, 
2010,2,14,0.73, 
2010,2,15,5.75, 
2010,2,16,13.92, 
2010,2,17,14.77, 
2010,2,18,10.26, 
2010,2,19,1.98, 
2010,2,20,4.55, 
2010,2,21,18.56, 
2010,2,22,20.63, 
2010,2,23,0.52, 
2010,2,24,15.75, 
2010,2,25,18.69, 
2010,2,26,20.77, 
2010,2,27,5.48, 
2010,2,28,3.01, 
2010,3,1,16.36, 
2010,3,2,18.42, 
2010,3,3,7.14, 
2010,3,4,1.5, 
2010,3,5,2.36, 
2010,3,6,6.83, 
2010,3,7,2.33, 
2010,3,8,19.2, 
2010,3,9,22.88, 
2010,3,10,41.86, 
2010,3,11,6.49, 
2010,3,12,11.11, 
2010,3,13,0.36, 
2010,3,14,36.33, 
2010,3,15,2.17, 
2010,3,16,10.43, 
2010,3,17,16.75, 
2010,3,18,9, 
2010,3,19,1.42, 
2010,3,20,6.37, 
2010,3,21,2, 
2010,3,22,5.32, 
2010,3,23,20.19, 
2010,3,24,15.68, 
2010,3,25,3.77, 
2010,3,26,0, 
2010,3,27,0.79, 
2010,3,28,0, 
2010,3,29,9.37, 
2010,3,30,8.74, 
2010,3,31,47.85, 
2010,4,1,3.88, 
2010,4,2,1.78, 
2010,4,3,2.39, 
2010,4,4,11.46, 
2010,4,5,17.66, 
2010,4,6,11.53, 
2010,4,7,3.36, 
2010,4,8,1.04, 
2010,4,9,0, 
2010,4,10,0.45, 
2010,4,11,0.43, 
2010,4,12,0.52, 
2010,4,13,2.82, 
2010,4,14,34.14, 
2010,4,15,4.74, 
2010,4,16,0.58, 
2010,4,17,24.75, 
2010,4,18,1.55, 
2010,4,19,18.12, 
2010,4,20,3.25, 
2010,4,21,0, 
2010,4,22,8.17, 
2010,4,23,1.04, 
2010,4,24,2.25, 
2010,4,25,10.48, 
2010,4,26,0.81, 
2010,4,27,4, 
2010,4,28,5.14, 
2010,4,29,6.81, 
2010,4,30,7.1, 
2010,5,1,45.33, 
2010,5,2,0, 
2010,5,3,5.59, 
2010,5,4,28.12, 
2010,5,5,0, 
2010,5,6,3.92, 
2010,5,7,12.57, 
2010,5,8,7.96, 
2010,5,9,2.2, 
2010,5,10,4.63, 
2010,5,11,0, 
2010,5,12,0, 
2010,5,13,0, 
2010,5,14,0, 
2010,5,15,0, 
2010,5,16,0, 
2010,5,17,1.15, 
2010,5,18,0, 
2010,5,19,25.17, 
2010,5,20,5.87, 
2010,5,21,9.8, 
2010,5,22,5.09, 
2010,5,23,0.65, 
2010,5,24,8.72, 
2010,5,25,13.07, 
2010,5,26,33.51, 
2010,5,27,14.6, 
2010,5,28,7.65, 
2010,5,29,4.08, 
2010,5,30,2.03, 
2010,5,31,11.53, 
2010,6,1,21.3, 
2010,6,2,1.16, 
2010,6,3,0, 
2010,6,4,0, 
2010,6,5,11.92, 
2010,6,6,24.56, 
2010,6,7,0, 
2010,6,8,2.88, 
2010,6,9,21.3, 
2010,6,10,30.75, 
2010,6,11,3.01, 
2010,6,12,1.73, 
2010,6,13,0, 
2010,6,14,0, 
2010,6,15,0, 
2010,6,16,0, 
2010,6,17,49.16, 
2010,6,18,4.7, 
2010,6,19,3.88, 
2010,6,20,2.41, 
2010,6,21,3.07, 
2010,6,22,1.59, 
2010,6,23,0, 
2010,6,24,8.29, 
2010,6,25,33.32, 
2010,6,26,23.99, 
2010,6,27,2.92, 
2010,6,28,12.18, 
2010,6,29,7.41, 
2010,6,30,0, 
2010,7,1,2.08, 
2010,7,2,0, 
2010,7,3,5.73, 
2010,7,4,10.08, 
2010,7,5,0, 
2010,7,6,0, 
2010,7,7,0.58, 
2010,7,8,1.75, 
2010,7,9,32.45, 
2010,7,10,21.3, 
2010,7,11,6.06, 
2010,7,12,0, 
2010,7,13,6.9, 
2010,7,14,18.96, 
2010,7,15,13.8, 
2010,7,16,2.81, 
2010,7,17,5.33, 
2010,7,18,0, 
2010,7,19,0, 
2010,7,20,0, 
2010,7,21,0, 
2010,7,22,0, 
2010,7,23,0, 
2010,7,24,1.65, 
2010,7,25,28.46, 
2010,7,26,26.19, 
2010,7,27,2.03, 
2010,7,28,0, 
2010,7,29,0, 
2010,7,30,0.69, 
2010,7,31,0, 
2010,8,1,0, 
2010,8,2,14.23, 
2010,8,3,8.4, 
2010,8,4,1.48, 
2010,8,5,0, 
2010,8,6,0, 
2010,8,7,0, 
2010,8,8,0, 
2010,8,9,0, 
2010,8,10,0, 
2010,8,11,0.43, 
2010,8,12,6.77, 
2010,8,13,0.51, 
2010,8,14,6.54, 
2010,8,15,0.53, 
2010,8,16,0.98, 
2010,8,17,0, 
2010,8,18,0, 
2010,8,19,0, 
2010,8,20,0, 
2010,8,21,7.82, 
2010,8,22,0, 
2010,8,23,0, 
2010,8,24,0.56, 
2010,8,25,2.23, 
2010,8,26,24.39, 
2010,8,27,2.61, 
2010,8,28,0, 
2010,8,29,3.44, 
2010,8,30,25.83, 
2010,8,31,4, 
2010,9,1,1.18, 
2010,9,2,13.43, 
2010,9,3,15, 
2010,9,4,0.87, 
2010,9,5,3.11, 
2010,9,6,0.31, 
2010,9,7,1.49, 
2010,9,8,0.83, 
2010,9,9,0.32, 
2010,9,10,0, 
2010,9,11,7.77, 
2010,9,12,2.63, 
2010,9,13,3.82, 
2010,9,14,8.63, 
2010,9,15,29.56, 
2010,9,16,0, 
2010,9,17,0, 
2010,9,18,4.42, 
2010,9,19,4.01, 
2010,9,20,0.34, 
2010,9,21,3.12, 
2010,9,22,3.77, 
2010,9,23,13.98, 
2010,9,24,0, 
2010,9,25,7, 
2010,9,26,0.76, 
2010,9,27,0, 
2010,9,28,3.05, 
2010,9,29,2.13, 
2010,9,30,2.41, 
2010,10,1,4.26, 
2010,10,2,2.11, 
2010,10,3,10.86, 
2010,10,4,1.47, 
2010,10,5,2.58, 
2010,10,6,1.09, 
2010,10,7,0.36, 
2010,10,8,13.61, 
2010,10,9,8.51, 
2010,10,10,3.64, 
2010,10,11,3.7, 
2010,10,12,0, 
2010,10,13,2.93, 
2010,10,14,1.16, 
2010,10,15,13, 
2010,10,16,10.12, 
2010,10,17,2.49, 
2010,10,18,5.23, 
2010,10,19,8.1, 
2010,10,20,0.9, 
2010,10,21,1.73, 
2010,10,22,0, 
2010,10,23,0, 
2010,10,24,8.35, 
2010,10,25,28.82, 
2010,10,26,9.96, 
2010,10,27,2.49, 
2010,10,28,1.13, 
2010,10,29,0, 
2010,10,30,7.08, 
2010,10,31,12.37, 
2010,11,1,14.08, 
2010,11,2,18.11, 
2010,11,3,0.36, 
2010,11,4,0, 
2010,11,5,0, 
2010,11,6,11.97, 
2010,11,7,33.4, 
2010,11,8,1.96, 
2010,11,9,0, 
2010,11,10,31.61, 
2010,11,11,13.41, 
2010,11,12,1.53, 
2010,11,13,3.8, 
2010,11,14,2.9, 
2010,11,15,9.31, 
2010,11,16,16.58, 
2010,11,17,1.65, 
2010,11,18,9.35, 
2010,11,19,1.31, 
2010,11,20,3.3, 
2010,11,21,10.59, 
2010,11,22,0.73, 
2010,11,23,0, 
2010,11,24,0, 
2010,11,25,16.79, 
2010,11,26,2.87, 
2010,11,27,1.31, 
2010,11,28,1.41, 
2010,11,29,20.32, 
2010,11,30,17.18, 
2010,12,1,14.12, 
2010,12,2,32.4, 
2010,12,3,13.91, 
2010,12,4,4.56, 
2010,12,5,5.69, 
2010,12,6,15.08, 
2010,12,7,1.14, 
2010,12,8,0.76, 
2010,12,9,0.92, 
2010,12,10,7.86, 
2010,12,11,0, 
2010,12,12,13.68, 
2010,12,13,2.5, 
2010,12,14,6.77, 
2010,12,15,4.82, 
2010,12,16,11.82, 
2010,12,17,2.65, 
2010,12,18,7.4, 
2010,12,19,2.62, 
2010,12,20,3.05, 
2010,12,21,7.2, 
2010,12,22,1.19, 
2010,12,23,6.27, 
2010,12,24,2.51, 
2010,12,25,3.16, 
2010,12,26,8.37, 
2010,12,27,0.85, 
2010,12,28,0, 
2010,12,29,1.59, 
2010,12,30,7.16, 
2010,12,31,0.39, 
2011,1,1,0, 
2011,1,2,0, 
2011,1,3,0.94, 
2011,1,4,9.66, 
2011,1,5,7.36, 
2011,1,6,6.47, 
2011,1,7,1.22, 
2011,1,8,10.69, 
2011,1,9,3.22, 
2011,1,10,10.25, 
2011,1,11,4.16, 
2011,1,12,0, 
2011,1,13,2.63, 
2011,1,14,5.34, 
2011,1,15,33.16, 
2011,1,16,5.04, 
2011,1,17,0.79, 
2011,1,18,0.71, 
2011,1,19,14.11, 
2011,1,20,11.51, 
2011,1,21,12.04, 
2011,1,22,4.11, 
2011,1,23,3.68, 
2011,1,24,7.06, 
2011,1,25,6.15, 
2011,1,26,4.34, 
2011,1,27,5.08, 
2011,1,28,2.53, 
2011,1,29,29.86, 
2011,1,30,1, 
2011,1,31,1.24, 
2011,2,1,1.59, 
2011,2,2,15.05, 
2011,2,3,12.36, 
2011,2,4,6.81, 
2011,2,5,2.42, 
2011,2,6,1.71, 
2011,2,7,3.6, 
2011,2,8,1.92, 
2011,2,9,1.72, 
2011,2,10,9.45, 
2011,2,11,2.45, 
2011,2,12,19.35, 
2011,2,13,9.63, 
2011,2,14,16.45, 
2011,2,15,4.32, 
2011,2,16,28.9, 
2011,2,17,3.81, 
2011,2,18,8.57, 
2011,2,19,4.24, 
2011,2,20,16.45, 
2011,2,21,10.44, 
2011,2,22,16.24, 
2011,2,23,4.87, 
2011,2,24,4.51, 
2011,2,25,4.26, 
2011,2,26,10.53, 
2011,2,27,0.22, 
2011,2,28,1.55, 
2011,3,1,4.2, 
2011,3,2,12.29, 
2011,3,3,19.41, 
2011,3,4,35.05, 
2011,3,5,5.3, 
2011,3,6,2.99, 
2011,3,7,22.74, 
2011,3,8,9.17, 
2011,3,9,32.85, 
2011,3,10,2.16, 
2011,3,11,0.47, 
2011,3,12,0, 
2011,3,13,1.02, 
2011,3,14,3.91, 
2011,3,15,1.59, 
2011,3,16,2.94, 
2011,3,17,10.84, 
2011,3,18,4.3, 
2011,3,19,14.07, 
2011,3,20,22.26, 
2011,3,21,15.69, 
2011,3,22,1.04, 
2011,3,23,2.94, 
2011,3,24,30.4, 
2011,3,25,1.9, 
2011,3,26,4.42, 
2011,3,27,0.42, 
2011,3,28,13.25, 
2011,3,29,29.49, 
2011,3,30,1.51, 
2011,3,31,11.97, 
2011,4,1,14.44, 
2011,4,2,2.72, 
2011,4,3,9.26, 
2011,4,4,2.77, 
2011,4,5,22.22, 
2011,4,6,5.86, 
2011,4,7,15.89, 
2011,4,8,1.2, 
2011,4,9,2.23, 
2011,4,10,16.77, 
2011,4,11,0, 
2011,4,12,1.71, 
2011,4,13,29.41, 
2011,4,14,0.69, 
2011,4,15,54.85, 
2011,4,16,15.04, 
2011,4,17,0, 
2011,4,18,10.99, 
2011,4,19,34.45, 
2011,4,20,1.69, 
2011,4,21,12.02, 
2011,4,22,18.58, 
2011,4,23,15.44, 
2011,4,24,0, 
2011,4,25,7.15, 
2011,4,26,33.04, 
2011,4,27,21.87, 
2011,4,28,12.33, 
2011,4,29,1.62, 
2011,4,30,7.98, 
2011,5,1,32.38, 
2011,5,2,1.87, 
2011,5,3,0.8, 
2011,5,4,0, 
2011,5,5,0, 
2011,5,6,0, 
2011,5,7,0.63, 
2011,5,8,11.47, 
2011,5,9,40.39, 
2011,5,10,21.24, 
2011,5,11,1.59, 
2011,5,12,13.35, 
2011,5,13,15.72, 
2011,5,14,70.62, 
2011,5,15,3.22, 
2011,5,16,9.36, 
2011,5,17,4.12, 
2011,5,18,6.43, 
2011,5,19,0, 
2011,5,20,65.91, 
2011,5,21,0, 
2011,5,22,0, 
2011,5,23,28.67, 
2011,5,24,0, 
2011,5,25,2.61, 
2011,5,26,4.49, 
2011,5,27,2.26, 
2011,5,28,18.74, 
2011,5,29,0, 
2011,5,30,0, 
2011,5,31,0, 
2011,6,1,23.03, 
2011,6,2,60.48, 
2011,6,3,5.76, 
2011,6,4,27.9, 
2011,6,5,35.15, 
2011,6,6,0, 
2011,6,7,0, 
2011,6,8,0, 
2011,6,9,2.32, 
2011,6,10,30.83, 
2011,6,11,17.16, 
2011,6,12,0, 
2011,6,13,3.96, 
2011,6,14,21.94, 
2011,6,15,15.01, 
2011,6,16,1.38, 
2011,6,17,8.74, 
2011,6,18,11.65, 
2011,6,19,0.82, 
2011,6,20,0, 
2011,6,21,0, 
2011,6,22,6.8, 
2011,6,23,11.33, 
2011,6,24,3.7, 
2011,6,25,2.16, 
2011,6,26,10.3, 
2011,6,27,8.11, 
2011,6,28,0, 
2011,6,29,0, 
2011,6,30,0, 
2011,7,1,5.91, 
2011,7,2,8.14, 
2011,7,3,12.57, 
2011,7,4,4.82, 
2011,7,5,0, 
2011,7,6,1.1, 
2011,7,7,0, 
2011,7,8,0, 
2011,7,9,3.54, 
2011,7,10,0, 
2011,7,11,14.88, 
2011,7,12,0, 
2011,7,13,8.26, 
2011,7,14,0, 
2011,7,15,0, 
2011,7,16,22.88, 
2011,7,17,36.96, 
2011,7,18,2.19, 
2011,7,19,60.71, 
2011,7,20,0, 
2011,7,21,37.82, 
2011,7,22,5.14, 
2011,7,23,1.33, 
2011,7,24,0, 
2011,7,25,0.88, 
2011,7,26,2.78, 
2011,7,27,0.92, 
2011,7,28,0, 
2011,7,29,0, 
2011,7,30,9.22, 
2011,7,31,2.04, 
2011,8,1,0, 
2011,8,2,1.24, 
2011,8,3,0.55, 
2011,8,4,3.62, 
2011,8,5,1.89, 
2011,8,6,0, 
2011,8,7,0, 
2011,8,8,0, 
2011,8,9,0.43, 
2011,8,10,0, 
2011,8,11,0, 
2011,8,12,0, 
2011,8,13,6.66, 
2011,8,14,13.89, 
2011,8,15,3.97, 
2011,8,16,0.8, 
2011,8,17,6.24, 
2011,8,18,1.63, 
2011,8,19,0, 
2011,8,20,0, 
2011,8,21,14.57, 
2011,8,22,1.06, 
2011,8,23,0, 
2011,8,24,0, 
2011,8,25,1.04, 
2011,8,26,0.48, 
2011,8,27,8.66, 
2011,8,28,16.6, 
2011,8,29,3.4, 
2011,8,30,1.11, 
2011,8,31,2.36, 
2011,9,1,15.77, 
2011,9,2,0, 
2011,9,3,0, 
2011,9,4,3.38, 
2011,9,5,0.42, 
2011,9,6,9.44, 
2011,9,7,3.86, 
2011,9,8,13.07, 
2011,9,9,8, 
2011,9,10,12.38, 
2011,9,11,12.55, 
2011,9,12,1.48, 
2011,9,13,3.11, 
2011,9,14,9.9, 
2011,9,15,4.46, 
2011,9,16,3.85, 
2011,9,17,2.69, 
2011,9,18,4.21, 
2011,9,19,27.97, 
2011,9,20,10.28, 
2011,9,21,2.57, 
2011,9,22,9.49, 
2011,9,23,11.14, 
2011,9,24,7.76, 
2011,9,25,5.67, 
2011,9,26,8.62, 
2011,9,27,4.94, 
2011,9,28,15.24, 
2011,9,29,17.34, 
2011,9,30,1.73, 
2011,10,1,6.33, 
2011,10,2,11.32, 
2011,10,3,5.32, 
2011,10,4,0, 
2011,10,5,6.22, 
2011,10,6,0, 
2011,10,7,12.09, 
2011,10,8,9.38, 
2011,10,9,12.76, 
2011,10,10,2.84, 
2011,10,11,1.24, 
2011,10,12,19.16, 
2011,10,13,4.49, 
2011,10,14,7.16, 
2011,10,15,5.8, 
2011,10,16,8.67, 
2011,10,17,5.22, 
2011,10,18,12.7, 
2011,10,19,5.35, 
2011,10,20,2.05, 
2011,10,21,4.58, 
2011,10,22,1.38, 
2011,10,23,5.89, 
2011,10,24,4.14, 
2011,10,25,0, 
2011,10,26,0.65, 
2011,10,27,16.9, 
2011,10,28,1.24, 
2011,10,29,1.5, 
2011,10,30,5.06, 
2011,10,31,0.38, 
2011,11,1,5.57, 
2011,11,2,3.95, 
2011,11,3,5.55, 
2011,11,4,0.34, 
2011,11,5,34.33, 
2011,11,6,3.56, 
2011,11,7,8.45, 
2011,11,8,22.17, 
2011,11,9,0.68, 
2011,11,10,0.41, 
2011,11,11,16.52, 
2011,11,12,21.73, 
2011,11,13,0, 
2011,11,14,3.34, 
2011,11,15,1.63, 
2011,11,16,35.07, 
2011,11,17,10.56, 
2011,11,18,5.61, 
2011,11,19,19.7, 
2011,11,20,2.45, 
2011,11,21,0.35, 
2011,11,22,2.99, 
2011,11,23,9.59, 
2011,11,24,3.39, 
2011,11,25,0, 
2011,11,26,14.44, 
2011,11,27,10.79, 
2011,11,28,20.38, 
2011,11,29,6.23, 
2011,11,30,5.67, 
2011,12,1,8.45, 
2011,12,2,11.54, 
2011,12,3,1.98, 
2011,12,4,8.67, 
2011,12,5,29.93, 
2011,12,6,13.36, 
2011,12,7,5.69, 
2011,12,8,1.39, 
2011,12,9,7.85, 
2011,12,10,17.15, 
2011,12,11,1.52, 
2011,12,12,3.26, 
2011,12,13,-9999, 
2011,12,14,2.26, 
2011,12,15,13.02, 
2011,12,16,23.59, 
2011,12,17,22.56, 
2011,12,18,9, 
2011,12,19,34.48, 
2011,12,20,10.24, 
2011,12,21,16.03, 
2011,12,22,3.09, 
2011,12,23,0, 
2011,12,24,0, 
2011,12,25,0, 
2011,12,26,14.31, 
2011,12,27,0.52, 
2011,12,28,0, 
2011,12,29,2.86, 
2011,12,30,4.79, 
2011,12,31,16.66, 
2012,1,1,8.86, 
2012,1,2,8.17, 
2012,1,3,25.72, 
2012,1,4,14.71, 
2012,1,5,12.55, 
2012,1,6,2.33, 
2012,1,7,0.69, 
2012,1,8,16.9, 
2012,1,9,0.95, 
2012,1,10,2.51, 
2012,1,11,5.87, 
2012,1,12,23.38, 
2012,1,13,35.41, 
2012,1,14,43.78, 
2012,1,15,15.64, 
2012,1,16,12.47, 
2012,1,17,4.34, 
2012,1,18,14.89, 
2012,1,19,11.52, 
2012,1,20,14.04, 
2012,1,21,10.76, 
2012,1,22,0, 
2012,1,23,13.69, 
2012,1,24,8.46, 
2012,1,25,8.58, 
2012,1,26,14.34, 
2012,1,27,6.44, 
2012,1,28,3.46, 
2012,1,29,5.15, 
2012,1,30,10.56, 
2012,1,31,1.48, 
2012,2,1,1.09, 
2012,2,2,2.73, 
2012,2,3,0, 
2012,2,4,0.67, 
2012,2,5,8.2, 
2012,2,6,11.59, 
2012,2,7,22.88, 
2012,2,8,5.99, 
2012,2,9,1.69, 
2012,2,10,18.09, 
2012,2,11,13.74, 
2012,2,12,71.56, 
2012,2,13,1.09, 
2012,2,14,0, 
2012,2,15,0.65, 
2012,2,16,4.13, 
2012,2,17,5.26, 
2012,2,18,21.66, 
2012,2,19,9.43, 
2012,2,20,55.46, 
2012,2,21,0, 
2012,2,22,40.66, 
2012,2,23,36.53, 
2012,2,24,14.31, 
2012,2,25,7.09, 
2012,2,26,5.79, 
2012,2,27,17.41, 
2012,2,28,60.94, 
2012,2,29,0, 
2012,3,1,17.85, 
2012,3,2,10.65, 
2012,3,3,25.96, 
2012,3,4,27.51, 
2012,3,5,1.74, 
2012,3,6,0.68, 
2012,3,7,23.42, 
2012,3,8,0, 
2012,3,9,5.32, 
2012,3,10,0.85, 
2012,3,11,18.3, 
2012,3,12,30.68, 
2012,3,13,2.36, 
2012,3,14,1.49, 
2012,3,15,19.72, 
2012,3,16,32.35, 
2012,3,17,1.68, 
2012,3,18,8.4, 
2012,3,19,2.24, 
2012,3,20,43.34, 
2012,3,21,38.01, 
2012,3,22,7.57, 
2012,3,23,7.88, 
2012,3,24,1.37, 
2012,3,25,48.59, 
2012,3,26,3.12, 
2012,3,27,4.65, 
2012,3,28,11.27, 
2012,3,29,66.9, 
2012,3,30,4.16, 
2012,3,31,9.76, 
2012,4,1,5.34, 
2012,4,2,0, 
2012,4,3,18.89, 
2012,4,4,21.63, 
2012,4,5,5.79, 
2012,4,6,1.31, 
2012,4,7,13.17, 
2012,4,8,8.31, 
2012,4,9,15.76, 
2012,4,10,20.1, 
2012,4,11,5.23, 
2012,4,12,26.23, 
2012,4,13,13.83, 
2012,4,14,7.22, 
2012,4,15,0.75, 
2012,4,16,12.45, 
2012,4,17,0, 
2012,4,18,0.44, 
2012,4,19,25.07, 
2012,4,20,0, 
2012,4,21,7.35, 
2012,4,22,11.4, 
2012,4,23,5.4, 
2012,4,24,3.06, 
2012,4,25,0, 
2012,4,26,14.2, 
2012,4,27,15.28, 
2012,4,28,6.07, 
2012,4,29,19.73, 
2012,4,30,3.36, 
2012,5,1,11.32, 
2012,5,2,0, 
2012,5,3,0, 
2012,5,4,0, 
2012,5,5,1.01, 
2012,5,6,1.56, 
2012,5,7,36.96, 
2012,5,8,2.37, 
2012,5,9,13.64, 
2012,5,10,1.88, 
2012,5,11,1.77, 
2012,5,12,11.47, 
2012,5,13,44.91, 
2012,5,14,4.25, 
2012,5,15,2.11, 
2012,5,16,14.11, 
2012,5,17,2.33, 
2012,5,18,0.6, 
2012,5,19,7.46, 
2012,5,20,9.51, 
2012,5,21,3.66, 
2012,5,22,12.83, 
2012,5,23,0.92, 
2012,5,24,1.29, 
2012,5,25,4.97, 
2012,5,26,3.57, 
2012,5,27,0, 
2012,5,28,2.73, 
2012,5,29,4.55, 
2012,5,30,1.34, 
2012,5,31,0, 
2012,6,1,2.14, 
2012,6,2,5.51, 
2012,6,3,0.92, 
2012,6,4,0, 
2012,6,5,0, 
2012,6,6,40.67, 
2012,6,7,12.8, 
2012,6,8,2.51, 
2012,6,9,0, 
2012,6,10,0, 
2012,6,11,0, 
2012,6,12,0, 
2012,6,13,8.23, 
2012,6,14,3.54, 
2012,6,15,12.53, 
2012,6,16,5.93, 
2012,6,17,2.32, 
2012,6,18,1.08, 
2012,6,19,7.77, 
2012,6,20,11.3, 
2012,6,21,0, 
2012,6,22,6.22, 
2012,6,23,20.9, 
2012,6,24,16.8, 
2012,6,25,26.41, 
2012,6,26,1.03, 
2012,6,27,7.22, 
2012,6,28,2.55, 
2012,6,29,0, 
2012,6,30,1.34, 
2012,7,1,6.88, 
2012,7,2,0, 
2012,7,3,4.9, 
2012,7,4,8.99, 
2012,7,5,0, 
